date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:05:54	591031/591031	---M--	200	added ('OK')	image/jpeg	etag:%225f36321f96fbd51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/PRPS%20rd2020031614234642.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/PRPS%20rd2020031614234642.jpg	(from https://www.hopitaux-sarreguemines.fr/Pole-readaptation-psychosociale/5/65/63)
16:05:54	301381/301381	---M--	200	added ('OK')	image/jpeg	etag:%22bab572499aa1d81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/cmp%20forbach%20ad222022072711214366.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/cmp%20forbach%20ad222022072711214366.jpg	(from https://www.hopitaux-sarreguemines.fr/CMP-de-Forbach/5/65/71)
16:05:54	334331/334331	---M--	200	added ('OK')	application/pdf	etag:%22976de1a1e75da1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/plaquette%20CMP%20fev%2024.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/plaquette%20CMP%20fev%2024.pdf	(from https://www.hopitaux-sarreguemines.fr/CMP-de-Forbach/5/65/71)
16:05:55	459817/459817	---M--	200	added ('OK')	image/jpeg	etag:%22245fa98a9aa1d81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/cmp%20freyming222022072711233307.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/cmp%20freyming222022072711233307.jpg	(from https://www.hopitaux-sarreguemines.fr/CMP-de-Freyming/5/65/75)
16:05:55	80285/80285	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:05:53%20GMT	https://www.hopitaux-sarreguemines.fr/Equipe-mobile-psychiatrie-et-precarite/5/65/80	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Equipe-mobile-psychiatrie-et-precarite/5/65/80.html	(from https://www.hopitaux-sarreguemines.fr/CMP-de-Freyming/5/65/75)
16:05:56	627131/627131	---M--	200	added ('OK')	image/jpeg	etag:%22de3aedcf9ead51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/roseraie%20RD2020022410590618.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/roseraie%20RD2020022410590618.jpg	(from https://www.hopitaux-sarreguemines.fr/Roseraie/5/65/68)
16:05:57	895417/895417	---M--	200	added ('OK')	image/jpeg	etag:%2242c98679f9ead51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/les%20lilas%20RD2020022411020839.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/les%20lilas%20RD2020022411020839.jpg	(from https://www.hopitaux-sarreguemines.fr/Les-lilas/5/65/66)
16:05:57	622532/622532	---M--	200	added ('OK')	image/jpeg	etag:%22a0cf7b50f6ead51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/mimosas%20RD2020022410393104.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/mimosas%20RD2020022410393104.jpg	(from https://www.hopitaux-sarreguemines.fr/Mimosas/5/65/67)
16:05:57	256425/256425	---M--	200	added ('OK')	application/pdf	etag:%22a44c8758f971d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/Courrier%20pr%c3%a9admission.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/Courrier%20pr%c3%a9admission.pdf	(from https://www.hopitaux-sarreguemines.fr/0/5/65/115)
16:05:58	284888/284888	---M--	200	added ('OK')	application/pdf	etag:%22af3b2b67f971d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/dossier%20administratif.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/dossier%20administratif.pdf	(from https://www.hopitaux-sarreguemines.fr/0/5/65/115)
16:05:58	265904/265904	---M--	200	added ('OK')	application/pdf	etag:%22821c1372f971d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/dossier%20m%c3%a9dical%20de%20pr%c3%a9admission.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/dossier%20m%c3%a9dical%20de%20pr%c3%a9admission.pdf	(from https://www.hopitaux-sarreguemines.fr/0/5/65/115)
16:05:58	220170/220170	---M--	200	added ('OK')	application/pdf	etag:%22c5272f80f971d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/Devis%20r%c3%a9gime%20g%c3%a9n%c3%a9ral.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/Devis%20r%c3%a9gime%20g%c3%a9n%c3%a9ral.pdf	(from https://www.hopitaux-sarreguemines.fr/0/5/65/115)
16:05:59	198679/198679	---M--	200	added ('OK')	application/pdf	etag:%2239d19491f971d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/Devis%20r%c3%a9gime%20local.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/Devis%20r%c3%a9gime%20local.pdf	(from https://www.hopitaux-sarreguemines.fr/0/5/65/115)
16:05:59	61042/61042	---M--	200	added ('OK')	application/pdf	etag:%22261417178656d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/personne%20de%20confiance.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/personne%20de%20confiance.pdf	(from https://www.hopitaux-sarreguemines.fr/0/5/65/115)
16:05:59	210144/210144	---M--	200	added ('OK')	application/pdf	etag:%22939481a7ad6fda1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/Informations%20relatives%20au%20service%20(2).pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/Informations%20relatives%20au%20service%20(2).pdf	(from https://www.hopitaux-sarreguemines.fr/0/5/65/115)
16:05:59	7166346/7166346	---M--	200	added ('OK')	application/pdf	etag:%22c02da87bc9b1d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/Plaquette%20CMP%20adulte%20de%20Freyming.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/Plaquette%20CMP%20adulte%20de%20Freyming.pdf	(from https://www.hopitaux-sarreguemines.fr/CMP-de-Freyming/5/65/75)
16:06:00	1933282/1933282	---M--	200	added ('OK')	application/pdf	etag:%226be7b3967d6cd91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/Plaquette%20Ile%202023.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/Plaquette%20Ile%202023.pdf	(from https://www.hopitaux-sarreguemines.fr/0/5/65/115)
16:06:00	391549/391549	---M--	200	added ('OK')	image/jpeg	etag:%229279e5688956d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/ileRD2023031416265544.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/ileRD2023031416265544.jpg	(from https://www.hopitaux-sarreguemines.fr/0/5/65/115)
16:06:00	1035893/1035893	---M--	200	added ('OK')	application/pdf	etag:%22341d154e14b4d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/Plaquette%20UMD-ecrire%20telephoner-rendre-visite.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/Plaquette%20UMD-ecrire%20telephoner-rendre-visite.pdf	(from https://www.hopitaux-sarreguemines.fr/UMD-Cabanis/5/65/85)
16:06:01	211594/211594	---M--	200	added ('OK')	image/jpeg	etag:%22c7e64c2b3a1d81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/cabanis222022072714184172.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/cabanis222022072714184172.jpg	(from https://www.hopitaux-sarreguemines.fr/UMD-Cabanis/5/65/85)
16:06:01	294135/294135	---M--	200	added ('OK')	image/jpeg	etag:%2240dfa1e9bfa1d81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/LOGE%2020%20lauzier%20222022072715510379.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/LOGE%2020%20lauzier%20222022072715510379.jpg	(from https://www.hopitaux-sarreguemines.fr/UMD-Lauzier/5/65/112)
16:06:01	275885/275885	---M--	200	added ('OK')	image/jpeg	etag:%227951a5f99ea1d81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/usip222022072711551726.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/usip222022072711551726.jpg	(from https://www.hopitaux-sarreguemines.fr/USIP/5/65/90)
16:06:02	585225/585225	---M--	200	added ('OK')	application/pdf	etag:%22af87aacd14b4d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/Plaquette%20USIP.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/Plaquette%20USIP.pdf	(from https://www.hopitaux-sarreguemines.fr/USIP/5/65/90)
16:06:03	86365/86365	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:06:01%20GMT	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/csa222022072714095149.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/csa222022072714095149.html	(from https://www.hopitaux-sarreguemines.fr/Addictologie/5/65/92)
16:06:03	769227/769227	---M--	200	added ('OK')	image/jpeg	etag:%2283ab198d901cda1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/salle%20CATTP2023112116365288.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/salle%20CATTP2023112116365288.jpg	(from https://www.hopitaux-sarreguemines.fr/CMP-Bitche/5/65/45)
16:06:04	748749/748749	---M--	200	added ('OK')	application/pdf	etag:%229027aeb82c75da1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/livret%20accueil%20infanto%2023.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/livret%20accueil%20infanto%2023.pdf	(from https://www.hopitaux-sarreguemines.fr/CMP-Bitche/5/65/45)
16:06:04	1215139/1215139	---M--	200	added ('OK')	application/pdf	etag:%22a27e7b12b75da1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/cmp%20infanto%20forbach%20freyming.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/cmp%20infanto%20forbach%20freyming.pdf	(from https://www.hopitaux-sarreguemines.fr/CMP-Bitche/5/65/45)
16:06:04	509816/509816	---M--	200	added ('OK')	image/jpeg	etag:%22378855bbf5ead51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/cmp%20enfant%20et%20ado%20RD2020022410352081.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/cmp%20enfant%20et%20ado%20RD2020022410352081.jpg	(from https://www.hopitaux-sarreguemines.fr/CMP-Forbach/5/65/49)
16:06:05	77923/77923	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:06:03%20GMT	https://www.hopitaux-sarreguemines.fr/Pediatrie/5/65/4	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Pediatrie/5/65/4.html	(from https://www.hopitaux-sarreguemines.fr/CMP-Forbach/5/65/49)
16:06:05	519938/519938	---M--	200	added ('OK')	image/jpeg	etag:%22e729b65bfaead51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/la%20canopee%20RD2020022411082786.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/la%20canopee%20RD2020022411082786.jpg	(from https://www.hopitaux-sarreguemines.fr/CMP-Canopee/5/65/44)
16:06:06	903356/903356	---M--	200	added ('OK')	application/pdf	etag:%22f731e76a921cda1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/FLYER%20APPART%20ASSOCIATIFS.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/FLYER%20APPART%20ASSOCIATIFS.pdf	(from https://www.hopitaux-sarreguemines.fr/0/5/65/113)
16:06:06	459181/459181	---M--	200	added ('OK')	application/pdf	etag:%22fc21a9e1577db1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/Information%20bac%20potager%201.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/Information%20bac%20potager%201.pdf	(from https://www.hopitaux-sarreguemines.fr/Rehab/5/65/65)
16:06:06	468711/468711	---M--	200	added ('OK')	image/jpeg	etag:%2226e774ae95fbd51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/opaline%20rd2020031614203728.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/opaline%20rd2020031614203728.jpg	(from https://www.hopitaux-sarreguemines.fr/Opaline/5/65/40)
16:06:07	865405/865405	---M--	200	added ('OK')	image/jpeg	etag:%22144a44d0f8ead51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/myosotis%20RD2020022410572441.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/myosotis%20RD2020022410572441.jpg	(from https://www.hopitaux-sarreguemines.fr/USLD-EHPAD-Les-Myosotis/5/65/39)
16:06:07	684624/684624	---M--	200	added ('OK')	image/jpeg	etag:%22ade5d966f9ead51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/les%20lierres%20RD2020022411013705.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/les%20lierres%20RD2020022411013705.jpg	(from https://www.hopitaux-sarreguemines.fr/Lierres-C/5/65/42)
16:06:08	374887/374887	---M--	200	added ('OK')	image/jpeg	etag:%22b120787cb6f6d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/kine2020031009325100.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/kine2020031009325100.jpg	(from https://www.hopitaux-sarreguemines.fr/0/5/65/114)
16:06:08	96197/96197	---M--	200	added ('OK')	image/jpeg	etag:%22d8509645a65ed71:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/anesth%c3%a9sie2021061111434557.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/anesth%c3%a9sie2021061111434557.jpg	(from https://www.hopitaux-sarreguemines.fr/Anesthesie/5/55/99)
16:06:09	2047/2047	---M--	200	added ('OK')	image/png	etag:%22224d2240f5f6d51:0%22	https://www.hopitaux-sarreguemines.fr/Images/Default/ODS_silhouette_equipe_CH.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Images/Default/ODS_silhouette_equipe_CH.png	(from https://www.hopitaux-sarreguemines.fr/Anesthesie/5/55/99)
16:06:09	262740/262740	---M--	200	added ('OK')	application/pdf	etag:%22ff9cacc53675da1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/plaquette%20accueil%20soins%20continus%202024.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/plaquette%20accueil%20soins%20continus%202024.pdf	(from https://www.hopitaux-sarreguemines.fr/Anesthesie/5/55/99)
16:06:10	186943/186943	---M--	200	added ('OK')	image/jpeg	etag:%226bf82999acbd81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/chir%20ambu2022011715145393.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/chir%20ambu2022011715145393.jpg	(from https://www.hopitaux-sarreguemines.fr/Chirurgie-Ambulatoire/5/55/2)
16:06:10	95500/95500	---M--	200	added ('OK')	image/jpeg	etag:%229f9b972ac4d71:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/Chir%20gen%20et%20dig2021101816112279.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/Chir%20gen%20et%20dig2021101816112279.jpg	(from https://www.hopitaux-sarreguemines.fr/Chirurgie-generale-digestive/5/55/31)
16:06:11	160321/160321	---M--	200	added ('OK')	image/jpeg	etag:%22eb9ff4b2abbd81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/chir%20gyneco2022011715082770.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/chir%20gyneco2022011715082770.jpg	(from https://www.hopitaux-sarreguemines.fr/chirurgie-gynecologique/5/55/98)
16:06:11	111675/111675	---M--	200	added ('OK')	image/jpeg	etag:%22f493f3c2acb3d81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/orl2022081911191938.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/orl2022081911191938.jpg	(from https://www.hopitaux-sarreguemines.fr/Chirurgie-ORL-OPH/5/55/30)
16:06:11	520112/520112	---M--	200	added ('OK')	image/jpeg	etag:%22b48b936e7f1d81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/bloc%20ortho%20RD2022010416262350.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/bloc%20ortho%20RD2022010416262350.jpg	(from https://www.hopitaux-sarreguemines.fr/chirurgie-orthopedique-traumatologique/5/55/29)
16:06:12	94547/94547	---M--	200	added ('OK')	image/jpeg	etag:%22e2559d88acb3d81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/Chir%20esth%c3%a9tique2022081911174151.jpeg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/Chir%20esth%c3%a9tique2022081911174151.jpg	(from https://www.hopitaux-sarreguemines.fr/Chirurgie-plastique-esthetique/5/55/27)
16:06:12	192821/192821	---M--	200	added ('OK')	image/jpeg	etag:%2228e84f25b2bd81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/chir%20urologie2022011715543654.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/chir%20urologie2022011715543654.jpg	(from https://www.hopitaux-sarreguemines.fr/Chirurgie-urologique/5/55/28)
16:06:13	540169/540169	---M--	200	added ('OK')	image/jpeg	etag:%222d4c8bfaead51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/REA%20RD2020022411094728.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/REA%20RD2020022411094728.jpg	(from https://www.hopitaux-sarreguemines.fr/Reanimation/5/55/1)
16:06:13	187839/187839	---M--	200	added ('OK')	image/jpeg	etag:%22ec78b36cadbd81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/cardiologie2022011715204883.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/cardiologie2022011715204883.jpg	(from https://www.hopitaux-sarreguemines.fr/cardiologie/5/55/108)
16:06:14	115017/115017	---M--	200	added ('OK')	image/jpeg	etag:%22ed7c16df23cd71:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/gastro_entero2021042914231392.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/gastro_entero2021042914231392.jpg	(from https://www.hopitaux-sarreguemines.fr/Gastro-enterologie/5/55/23)
16:06:14	334544/334544	---M--	200	added ('OK')	image/jpeg	etag:%22d57b607eb7f6d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/ambulatoire2020031009400369.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/ambulatoire2020031009400369.jpg	(from https://www.hopitaux-sarreguemines.fr/HDJ/5/55/14)
16:06:15	225870/225870	---M--	200	added ('OK')	image/jpeg	etag:%229d1cd19c23f6d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/cegidd%20RD2020030916012922.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/cegidd%20RD2020030916012922.jpg	(from https://www.hopitaux-sarreguemines.fr/CeGIDD/5/55/107)
16:06:15	96113/96113	---M--	200	added ('OK')	image/jpeg	etag:%2234a488eeed3cd71:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/Med%20Poly2021042913510375.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/Med%20Poly2021042913510375.jpg	(from https://www.hopitaux-sarreguemines.fr/Medecine-polyvalente/5/55/22)
16:06:15	2962251/2962251	---M--	200	added ('OK')	application/pdf	etag:%22f0df4ced3375da1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/LIVRET%20ACCUEIL%20HDJ%202019.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/LIVRET%20ACCUEIL%20HDJ%202019.pdf	(from https://www.hopitaux-sarreguemines.fr/HDJ/5/55/14)
16:06:16	161477/161477	---M--	200	added ('OK')	image/jpeg	etag:%22bfa802e7f1d81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/pneumologie22022010416243600.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/pneumologie22022010416243600.jpg	(from https://www.hopitaux-sarreguemines.fr/Pneumologie/5/55/17)
16:06:16	365096/365096	---M--	200	added ('OK')	image/jpeg	etag:%22c3e54e1e1af6d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/clinique%20de%20la%20douleur2020030914533153.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/clinique%20de%20la%20douleur2020030914533153.jpg	(from https://www.hopitaux-sarreguemines.fr/Clinique-douleur/5/55/12)
16:06:17	303013/303013	---M--	200	added ('OK')	image/jpeg	etag:%225b6bd24295fbd51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/urgences2020031614173670.JPG	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/urgences2020031614173670.jpg	(from https://www.hopitaux-sarreguemines.fr/Urgences-CSNP-SMUR/5/55/16)
16:06:17	194490/194490	---M--	200	added ('OK')	application/pdf	etag:%22316031143475da1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/HAD%20plaquette%2023.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/HAD%20plaquette%2023.pdf	(from https://www.hopitaux-sarreguemines.fr/HAD/5/55/20)
16:06:18	376401/376401	---M--	200	added ('OK')	application/pdf	etag:%228672321c47c3db1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/HAD%20Plaquette%202025.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/HAD%20Plaquette%202025.pdf	(from https://www.hopitaux-sarreguemines.fr/HAD/5/55/20)
16:06:18	175468/175468	---M--	200	added ('OK')	application/pdf	etag:%22ed51c1f147c3db1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/HAD%20-%20Plaquette%20soins%202025.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/HAD%20-%20Plaquette%20soins%202025.pdf	(from https://www.hopitaux-sarreguemines.fr/HAD/5/55/20)
16:06:18	983609/983609	---M--	200	added ('OK')	image/jpeg	etag:%2259db69d1d49cdb1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/EQUIPE%20FEV%2025-redimensionnee2025032416525977.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/EQUIPE%20FEV%2025-redimensionnee2025032416525977.jpg	(from https://www.hopitaux-sarreguemines.fr/HAD/5/55/20)
16:06:18	645294/645294	---M--	200	added ('OK')	application/pdf	etag:%22b88dc1cd193fdb1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/Demande%20d'admission%20HAD%20Lorraine.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/Demande%20d'admission%20HAD%20Lorraine.pdf	(from https://www.hopitaux-sarreguemines.fr/HAD/5/55/20)
16:06:19	355038/355038	---M--	200	added ('OK')	image/jpeg	etag:%22aeb57a27f6d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/geriatrie%20RD2020030912364440.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/geriatrie%20RD2020030912364440.jpg	(from https://www.hopitaux-sarreguemines.fr/geriatrie-soins-palliatifs/5/55/19)
16:06:19	116346/116346	---M--	200	added ('OK')	image/jpeg	etag:%226c2dc6fcf23cd71:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/ssr2021042914271513.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/ssr2021042914271513.jpg	(from https://www.hopitaux-sarreguemines.fr/SSR/5/55/25)
16:06:21	461404/461404	---M--	200	added ('OK')	image/jpeg	etag:%22e59dd92c3846d61:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/gloriette%20RD2020061914501385.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/gloriette%20RD2020061914501385.jpg	(from https://www.hopitaux-sarreguemines.fr/USLD/5/55/24)
16:06:21	114922/114922	---M--	200	added ('OK')	image/jpeg	etag:%2218af3dc3b0b3d81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/imagerie2022081911475786.jpeg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/imagerie2022081911475786.jpg	(from https://www.hopitaux-sarreguemines.fr/Imagerie-medicale/5/55/7)
